,,1,,,,1,1,3
,,,,,,,,1
1,2,,,1,,1,,
13,9,3,2,2,,,1,
7,11,4,2,1,3,1,1,1
,,,,,,,1,
,,1,1,5,1,2,,
,,,,,,,,1
,4,4,,4,1,,,
,,1,,1,2,1,1,1
,4,4,,3,,,,
,1,,1,1,1,1,,
,1,,,,,,,
1,2,1,,1,,,,
2,1,1,,,1,,1,
2,2,,,1,,1,,1
,3,,,1,,,,
,,1,,,,,,
,1,,,,1,1,,
,3,2,,,1,1,1,
2,4,,,,,,1,1
1,,4,1,2,,1,1,
10,3,1,,4,,1,2,
2,4,2,1,1,1,1,4,2
1,2,1,,,1,,1,
1,,,,,,3,,1
3,2,3,2,3,6,2,1,1
2,,2,2,3,1,5,4,2
,4,,1,1,3,,,1
2,1,3,1,,,,,
,7,2,1,1,,,,
4,2,,,1,1,3,1,1
3,3,,2,2,1,3,1,
1,1,,,,,1,,
2,1,1,,,,1,,
1,2,2,1,1,,,,
2,1,2,2,,3,,1,
,,,,,,1,,
3,1,1,,1,3,1,,
4,,,3,2,2,2,,2
7,6,3,4,3,2,2,,1
,2,,,,1,1,,
2,,1,,,,,1,
2,,,,,,,1,
,2,,,1,1,1,1,
2,,5,,,1,,2,1
1,1,5,2,1,2,,,3
,2,1,,2,,1,,2
5,,4,2,1,,,,2
4,5,3,3,1,3,1,1,
6,,3,2,2,2,3,,
1,2,1,,1,,,2,
3,1,1,2,,1,1,,
1,2,4,,,1,,1,
4,5,2,1,1,2,1,,1
3,1,,,,,,,
,4,1,,1,,,1,
2,1,1,3,1,,1,,
3,3,,2,1,,1,,
,1,1,,,3,,2,
5,4,3,1,1,1,1,1,
5,9,7,1,,,,1,
,11,7,3,4,,2,,
7,4,2,4,4,1,2,1,1
,11,1,2,,,,,
4,4,1,1,,1,1,1,
3,1,,1,,,,1,
4,3,2,,,1,,1,
3,,1,,,,,,1
1,1,1,1,,,1,,
1,2,2,,,,,,
2,4,6,3,3,,,,
,,,,,,1,1,1
,,,,,,1,2,
,,4,2,3,,,,
,,1,8,5,4,4,1,
,8,3,4,,1,2,,
,,,,10,1,2,2,3
,,,,3,4,,,1
,,,,4,5,2,,
,,,,3,1,,,
,,,1,6,2,,1,
,1,2,,,2,,,
4,8,2,2,4,1,2,1,
6,4,4,1,,1,3,,
4,10,4,6,2,2,4,4,1
,,2,,1,,,,
,,,,,,1,,
,,,,,,1,,
,1,,,,,,,
,,,,,1,1,,
1,,,,1,,1,,
,,,,,,,1,1
,1,2,4,3,3,2,3,2
2,3,1,3,1,1,1,,
4,8,2,6,6,6,5,4,1
2,1,6,3,1,3,3,2,2
1,,,,,,,,
,,,,,,,,1
,,1,,,,,,
,,,1,,,,,
4,2,4,1,1,,1,,1
3,5,3,,,1,3,1,1
9,10,7,11,8,2,5,2,3
,1,2,,,,,,
2,7,1,2,2,,,1,
1,,,,,,1,,
4,,,,,,,,1
5,8,9,1,3,1,,2,
11,4,3,5,3,1,1,3,
,2,,,,,,,
,1,,,,,,,
1,1,,,,,,,
2,,,1,,,,,
,,1,1,1,,,,
3,6,4,2,,1,,,
6,9,3,,,1,1,,
6,6,3,2,2,,,,1
2,4,7,1,1,1,1,,3
4,3,3,,3,1,1,,
4,8,4,1,1,,,1,
3,4,3,1,5,1,2,,
,,1,1,4,,,1,1
,2,2,1,3,1,1,,
1,,,,,,,,
6,7,2,1,3,1,,,1
5,8,2,2,7,5,6,5,2
7,10,13,10,17,7,6,3,4
2,2,7,4,4,4,8,4,3
5,6,5,2,2,3,3,,2
2,1,1,1,,,,,
3,3,3,8,5,2,2,,2
2,1,1,,,1,,,
7,2,4,3,3,1,3,1,
2,2,3,,,,,,
,,1,,,,,,1
3,2,1,2,,,,,
3,6,,,1,,1,1,
7,2,3,1,,2,,1,
3,4,3,2,,1,1,1,
5,3,4,3,3,2,2,1,
4,2,4,1,1,,1,1,
2,,2,2,,,,1,
,,,,,,,1,
,,,1,,,,1,
9,1,4,2,5,1,,2,1
2,5,5,,1,1,,,1
5,3,3,,1,3,3,2,
2,6,3,,1,,6,,1
2,1,1,2,2,,1,,
9,7,2,2,4,2,2,6,2
1,2,3,3,3,,,,1
1,,,,,1,1,,
,1,,,,,,,
,,,2,,,2,,
,,,,1,,,,
20,11,1,4,,,,2,
2,2,,,1,,,,
9,7,1,1,1,,1,2,1
3,24,1,3,3,1,3,,
1,4,1,2,,1,,1,1
3,4,3,1,,1,1,1,
1,3,5,1,2,,,2,6
2,2,3,2,2,1,1,2,3
10,8,4,8,2,4,4,5,1
3,1,2,6,1,4,2,5,
,,3,5,,1,1,,1
,1,,,,,,,
1,,2,1,3,1,1,1,
2,3,1,,,,,,
8,9,5,3,3,2,4,3,2
12,9,11,2,1,,3,,
5,,,1,1,2,2,1,
6,3,6,3,1,5,3,,
4,4,4,,3,2,1,1,1
2,1,2,3,,,,,
2,1,,,,,2,,
3,3,3,,1,2,1,,
3,4,1,,4,,,,
1,1,,,,,,,
4,7,11,6,7,6,2,5,
3,2,1,,1,1,,3,
4,7,2,,1,1,,1,
8,6,9,8,10,3,7,1,1
,3,1,3,,3,,,1
6,8,4,4,4,6,6,6,1
1,4,1,,2,,,,4
3,5,5,1,2,,,3,2
2,2,1,1,2,,1,,
,10,3,2,1,2,,1,
4,9,4,2,5,1,1,1,1
,1,,,,,,,
,2,,1,,2,,,
,3,7,1,1,,1,,
,2,2,3,1,5,,2,
1,5,2,1,,,1,,
7,6,4,10,2,4,4,2,5
3,2,4,3,2,,1,,2
,4,1,,,,,,
4,,,,,2,,1,
3,6,4,,3,1,1,,
2,3,1,1,,,1,,
1,2,,1,,,,,
,,1,,,,,,
2,4,3,,,1,2,,1
3,3,2,1,,1,,,
3,2,2,1,3,,1,1,2
17,15,10,10,5,2,7,5,4
,1,3,1,1,2,1,1,1
7,3,12,7,,3,3,1,3
,1,3,,,1,,,
,1,5,,,2,,,
,7,3,2,,4,5,1,
4,8,2,1,,2,3,1,
3,6,1,2,,4,2,,
,,1,1,,,,,
,2,4,1,3,1,,2,
1,2,7,6,2,3,3,2,
1,,,,,,,,
,,,,,,,,1
,,,,,,,1,
,,,1,,,,,
1,,,,,,,,
,,2,,,,1,,
1,,,,,,,,
,1,,1,,,,,
1,1,3,,,,,,
5,10,9,2,2,,,,1
1,,1,2,,1,,1,2
1,,5,5,1,1,,,2
2,3,3,3,,1,,1,
,1,1,1,,,,,
1,,,1,,,,,
3,,1,2,1,4,,,
7,5,2,5,4,4,1,2,
1,4,2,5,5,2,,1,
1,1,2,,1,2,2,2,2
5,4,4,5,4,1,,,
,1,2,,,,,,
1,1,2,,,,,1,1
1,9,7,5,1,3,1,3,2
4,2,3,,3,1,3,1,
,,,,,,1,1,
,,,,2,1,,,
,,,,1,,,,
,,1,,,,,,
1,,1,1,,,,,
,1,2,2,1,,,,
,,,,,,1,,
2,3,,1,2,2,,1,1
,,,,,1,1,1,
,4,1,,,,,,
,,1,,,,,,
1,,,,,,,1,
,,2,8,7,7,4,4,4
1,,,1,2,3,7,,1
,1,2,5,4,5,9,,
,1,,,,,,,
2,1,3,2,,,,,
2,4,,,2,,,,
17,19,7,7,5,9,3,1,5
1,8,2,2,2,2,2,1,1
4,7,4,1,,2,2,,
4,12,7,4,8,7,3,,1
4,7,7,6,7,7,5,2,1
4,22,12,13,17,16,6,8,6
4,16,12,12,9,9,6,8,
7,16,14,12,10,13,9,9,3
4,5,8,11,5,9,8,5,2
,,,,1,,,,
,,,3,,3,,1,1
,3,5,6,12,6,2,2,1
4,1,3,6,5,2,5,2,8
7,2,8,4,3,5,3,2,2
2,,,2,1,,2,,
3,4,1,1,,5,2,,
,1,12,7,1,2,3,,
6,6,5,2,5,6,2,3,
1,2,3,,2,1,2,,
14,12,5,8,11,5,3,3,4
2,6,2,,3,5,4,1,
3,4,1,3,4,6,2,3,3
4,3,,1,1,,,,
,1,,,1,,,,6
,2,2,1,3,,,1,
15,13,5,11,7,6,6,3,9
3,1,3,,1,1,1,1,
,,,,1,2,,1,1
1,1,3,,3,4,2,1,2
,1,,,,,,,
5,1,,,,,1,,
1,1,,,,,,,1
16,12,9,4,7,1,,,3
2,,4,,4,6,7,7,4
4,6,5,3,2,3,2,6,4
6,1,4,6,1,5,1,2,4
2,1,2,,2,8,2,3,2
5,4,2,2,,,1,1,2
7,5,4,5,4,5,2,6,1
4,,1,,1,3,3,,
4,7,10,1,4,,5,1,3
3,5,4,1,1,7,3,,
21,3,3,11,10,17,3,,
,,10,11,12,8,3,,1
,2,,3,2,,,,
4,13,12,16,20,15,14,10,10
1,,,,1,1,1,2,
6,2,2,1,4,3,1,1,3
,5,8,16,8,3,8,2,
6,13,5,16,23,16,12,15,12
3,8,14,1,4,3,4,5,4
18,31,8,10,6,4,5,6,2
3,,3,,,,1,1,
,,,,1,,,,
,,1,,1,,,,
3,1,2,1,3,,1,,
,1,9,4,,,,,
1,9,3,7,3,1,,,
,1,,,2,2,,1,
1,1,3,2,2,,1,,
2,3,1,7,5,6,5,4,6
7,8,3,3,7,2,1,4,3
10,8,10,8,19,10,2,2,2
,,,1,,,,,
,,,1,,,,,
,2,1,2,,,,,
1,,2,2,5,1,,,
,,1,2,,,,,1
2,2,2,,,1,,,
4,3,2,1,1,1,1,4,1
7,3,5,4,3,2,,1,1
,,6,3,,,,,
9,4,1,2,4,3,2,2,2
16,9,3,7,1,1,6,1,1
16,4,7,6,5,1,2,,1
19,6,3,4,5,,1,2,1
,,,,,,,,1
,1,1,1,,,,,
,4,,,,,,,
2,4,1,1,2,1,,1,
,,,,1,2,1,1,
5,17,7,3,5,3,4,2,3
4,10,5,4,7,5,6,2,
5,9,5,2,,6,1,2,
,8,5,3,2,,5,4,2
14,8,3,3,3,1,5,2,
,6,1,,2,,1,,
,,,,1,,,,
,,,,1,,,,
,,1,,2,,,1,
,,,1,,,,,
5,1,,1,,,,,
3,2,3,2,1,1,,,
7,5,1,6,4,2,1,,1
3,4,6,7,4,4,3,1,1
13,20,20,16,14,14,12,12,9
3,1,4,3,4,2,2,2,
9,2,6,1,1,3,1,1,1
1,1,5,3,3,3,2,2,2
1,,,1,2,,1,,1
,1,2,,3,1,,,
7,3,6,3,4,,3,4,3
1,,,,1,6,3,2,
3,4,1,1,2,4,1,4,1
,,,2,,,1,,
,3,2,,1,1,,,
,,1,,,,,,
6,5,11,6,7,5,2,10,6
6,4,7,9,12,9,6,3,9
1,1,2,2,,2,3,1,
5,1,2,2,5,5,6,6,9
,,,,,,,,1
,,1,,1,,,,
,1,,4,,,,,
10,12,16,5,3,7,2,5,3
1,1,,,,,,,
1,4,3,2,3,,,,1
2,4,6,1,4,2,4,2,1
1,1,,,,,,,
5,15,9,7,8,9,6,5,4
7,7,8,6,3,16,8,8,7
8,12,15,11,3,9,7,6,8
3,13,6,5,5,1,1,1,5
,3,12,7,5,6,6,5,1
7,10,8,10,6,3,3,2,2
13,15,11,8,2,2,1,,
13,11,11,8,13,7,13,10,8
14,30,22,8,17,13,15,16,9
3,2,4,3,1,2,5,1,1
9,5,1,3,3,4,4,1,1
8,15,13,9,3,8,11,3,1
5,6,8,4,7,7,2,6,3
7,18,16,5,5,5,6,4,
5,7,1,4,5,2,5,2,
22,11,11,11,4,8,3,5,3
,4,7,2,2,2,,,
1,3,2,2,3,,1,1,
6,4,7,2,2,1,,,
7,12,5,5,3,7,3,2,
1,4,7,3,1,2,1,1,1
5,4,5,2,3,3,4,3,1
2,,2,,,3,1,,1
,,,1,,,,,
1,,1,,1,2,,,2
,,4,6,3,4,1,2,
,,3,9,1,1,,1,
2,9,18,11,6,3,3,6,2
8,13,4,5,6,9,12,5,2
,,11,2,2,,8,,2
,3,3,2,1,3,1,1,1
10,6,4,2,3,2,5,3,2
2,2,4,3,1,1,5,1,
2,4,2,,,2,,1,
2,3,3,1,2,3,2,1,
,1,1,,2,1,2,2,
,1,1,3,1,1,1,2,2
3,2,3,4,3,4,2,1,3
4,7,6,3,2,1,6,2,5
6,3,3,1,1,5,1,4,1
,1,1,,1,,,1,
4,4,4,2,1,2,3,3,2
3,6,3,4,3,8,3,1,3
6,8,7,5,2,2,6,4,3
32,15,12,17,15,10,8,8,8
6,7,7,1,3,1,,,
6,3,1,2,5,,2,2,
19,10,9,15,8,4,5,10,3
,,,1,,1,,1,
3,4,3,,5,3,1,,
3,2,5,2,3,,1,,
2,,3,6,3,1,1,,
3,4,3,7,6,7,9,4,1
3,1,1,2,1,3,4,3,
4,5,1,,,,,,
2,2,2,1,,,1,,
,1,1,,,1,1,1,
1,,,,,,,,
,,4,,,,,,
1,,2,4,2,,,,
,,4,3,1,2,,,
,,1,7,1,,1,,
,,,,1,16,4,10,5
,,,,,,,,1
,,3,10,3,4,5,,1
1,1,11,8,2,3,2,,3
,,,11,2,1,,2,4
1,1,15,18,6,5,4,1,
,,,7,1,,1,,1
,,,8,1,2,3,2,
,,,12,3,6,2,,
,,,2,2,,,,
,,5,,,2,2,2,2
,3,2,,1,,,,
,1,12,1,,,,,
1,,2,14,14,14,7,6,4
,,,,5,16,11,4,8
,,1,1,1,,2,,
,,3,,,,,,
,1,,,,,,,
,4,17,5,4,4,9,7,5
,,14,7,6,6,5,4,1
,1,,1,1,,,,
,,,,,,,,1
,,1,2,4,1,,,
,,,,2,,2,,
,,1,,1,,,,
,,,4,,,,,
,,,3,,1,1,1,
,,,,,,,1,1
,,1,3,2,3,1,,
,,1,1,,,2,,1
,1,3,2,8,2,4,,1
,,5,2,3,1,1,1,1
,,,6,6,2,6,1,1
,,17,9,5,5,6,2,2
,,3,5,9,4,1,1,1
,,,6,3,1,3,1,
1,,2,,,,2,,
,,,2,,2,,,
,,4,12,7,11,8,3,1
,,,11,5,5,3,2,2
,1,8,12,4,6,1,,
,,6,5,1,,,4,
,,,4,4,3,1,2,1
,3,3,1,5,3,6,4,2
,,1,,2,1,,1,
,,9,16,10,3,1,1,1
,,1,1,3,2,3,3,
,,,,,,5,,
,,4,15,1,1,1,2,
1,,14,8,3,,2,1,1
,2,16,5,2,3,1,,1
,6,6,1,2,5,1,2,1
,,5,6,5,3,,1,1
,,7,3,3,2,,,
1,,12,7,4,,5,,1
,9,8,3,2,2,,,
2,,6,3,2,,,,2
,1,1,1,6,11,5,2,
1,,,,,,,,
,,1,,,,,,
,,1,,,,,,
,,1,,,,,,
,3,4,,,,,,
,4,1,,,,,,1
,3,3,,1,,,,
1,,2,,1,1,,,
,4,2,,2,,,,
,10,8,,1,,,,
,,2,,,,,,
1,1,1,,,,1,,
,,7,,,,,1,
,,5,,1,,,,
,,6,,1,,,,
,,4,,,,,,
,,,,2,2,,,
,,4,,2,,,,
,,,,,,,,2
,,1,,,1,,1,
,2,2,2,1,1,1,,2
,5,4,,1,1,,,
12,4,2,,,1,1,4,2
,2,4,2,1,2,1,2,2
,,,,,1,,,
,,1,1,1,,1,1,
,1,2,,,1,,,
,,4,1,3,,1,1,1
,,1,1,,1,,,1
,,,2,3,4,,,
,,1,1,1,1,8,,1
,,,3,2,2,,,
,,3,5,,3,2,,
,,,1,,4,,,
,,1,,,,1,,
,,1,,1,,,,
,,,,,3,2,,
,,1,,,,,,
,,1,3,1,,,,
,,,2,3,2,,,1
,,,,,,,,1
,,7,1,,,1,,1
,,,,2,,,,
,,,1,3,3,1,,
,,,,1,1,1,4,1
,,,,,,,1,
,,,,2,,,,
,,,,1,,,1,
,,,,,,1,,
,1,,,,,1,1,
,,,1,,,,,
,,,,,,,1,1
,,,,1,,,,
,,5,10,3,,1,1,
,,11,7,4,5,1,2,1
,,1,9,1,,4,1,
,,,,1,2,2,,1
,,12,3,,,,,
,,,1,1,,,,
,3,1,,2,,,,
,1,6,4,,1,1,3,2
1,3,3,1,1,,,,1
2,11,8,3,1,1,1,2,3
,,4,,1,1,3,1,3
,1,1,1,1,,,2,
,,1,,1,1,,,
,,1,1,,,,1,
,,,,,1,,,
1,1,1,,1,,4,1,2
3,1,1,,,,2,,2
,1,3,2,1,,1,2,1
,,,,,,,1,
,1,2,,2,,1,,
,,6,3,1,,2,2,1
,1,4,5,1,,1,1,
,,9,1,,,,,2
,,8,6,1,1,2,1,
1,4,5,,1,2,,1,4
,7,6,2,,1,2,2,2
,8,21,1,1,,,1,1
,,5,4,1,1,2,3,
,,1,4,2,3,4,2,
,1,3,11,2,2,,,
11,18,11,1,2,2,2,3,
,,5,2,,1,,,
,,3,3,1,,1,,
,,1,4,1,,,,
,,,,2,,,,
,,1,,,,,,
1,5,2,,,,,,
,,,1,,1,,,
,,2,1,1,1,,,
,2,1,,,,,1,
,1,,,,,,1,1
,,1,,,,,,
,,1,1,2,,1,,
,,1,,,,,,1
,2,,,,,,,
,2,8,1,1,2,1,1,1
,2,18,3,3,,,,
,,16,6,1,,1,,1
,5,6,2,1,,2,,
,1,5,,1,1,,,
,1,1,,1,,,,
5,5,5,3,4,,,,1
,12,4,,,,,,
,5,5,2,1,,,,
,,2,,,2,,,2
6,6,3,2,,,1,,
,,1,,,,,,1
,,,,,1,,,
,,1,3,1,3,,,
1,,,,,,,,1
,,,,1,4,1,,
,,,,,1,,,
,4,3,2,3,,,2,2
,1,5,7,1,1,1,1,1
,,,1,,,,1,
1,9,13,2,1,,,3,1
1,12,10,2,,,1,,1
,3,11,5,2,4,,,3
,2,4,4,,1,,1,2
,7,4,,,,1,1,2
,,,,,,,1,
,,,,,,,,1
,,,,,,,1,1
1,,,,,,,1,
,,,1,,,,,
,,,,,,,,1
,,,,,,1,,
,,,3,,,1,,
,,,,,,,1,
,,,4,,,,1,
,2,,,1,,,,
,1,,1,,,,,
1,,2,,1,1,,,
3,8,3,3,3,2,3,,
6,1,2,,2,,2,1,
1,1,2,1,4,1,1,,
,,,,,2,,,
6,17,3,4,7,1,1,2,
2,8,2,,,,,,
3,3,6,2,1,2,1,,
3,,,,1,,2,,
2,4,4,1,6,3,,2,1
1,,,,,,,,
,1,2,3,1,2,1,1,
4,14,11,11,5,5,7,5,2
,2,9,3,4,4,5,2,1
12,42,1,1,1,14,3,4,
4,5,,,1,,,,
6,9,,,1,,,,
20,17,6,5,3,1,2,1,2
,1,12,,1,1,,,
2,14,3,2,1,3,,,
,5,2,5,5,2,2,1,
,,1,,,,,,
,1,4,3,2,3,3,,1
1,13,1,,2,2,3,,
4,9,3,,,,1,1,
,3,2,2,1,1,2,,1
,,,3,2,1,,1,
,,,1,,1,,,
,6,,1,1,,,,
16,16,16,6,10,9,10,2,2
6,2,2,1,1,,,,
4,3,3,2,2,3,,,
21,17,7,6,6,6,5,,2
20,17,7,10,8,4,3,5,3
3,4,5,5,4,6,1,2,1
4,5,6,5,6,4,11,4,1
1,,2,,,,,1,
,11,3,3,1,5,2,,
1,1,3,1,,2,,,1
6,2,1,2,,,2,3,2
2,3,4,2,6,5,2,,
2,8,15,10,8,9,4,,3
2,1,5,1,3,2,,1,1
,10,3,3,5,,2,1,
,1,4,4,1,2,1,1,2
2,15,23,8,4,5,4,1,1
,1,,1,,,,,
9,7,11,9,7,6,5,3,4
57,32,7,3,7,5,14,7,6
5,28,10,2,5,7,1,3,1
6,4,8,4,3,6,2,1,
21,8,2,2,10,5,2,3,3
4,13,2,1,,,1,2,
8,13,2,3,3,1,2,1,
28,12,6,4,3,12,13,5,1
,3,27,6,3,8,9,,1
3,24,10,8,1,3,7,1,1
19,12,9,8,7,5,,1,
4,23,7,3,1,3,2,1,
8,11,11,2,6,3,8,2,
,9,9,,1,1,2,,
,1,5,23,5,4,3,3,3
,,5,13,3,3,1,1,
,,1,,,,,,
10,6,4,7,2,6,6,1,4
,,,,,1,,,
5,8,3,1,1,,3,1,3
4,1,3,,,2,,,
2,4,3,3,2,1,1,,2
7,11,,,,1,,,
7,8,,,,3,3,1,1
6,7,7,4,4,,2,4,3
,,4,2,1,,,5,1
2,1,4,,1,1,2,1,
2,1,,1,,,,,
6,3,1,3,1,2,1,2,1
3,3,7,4,,2,,,
13,9,4,4,3,1,6,3,1
3,3,3,1,3,3,1,1,1
4,3,2,4,3,4,2,,
4,1,1,1,4,,,,
11,6,4,6,6,6,2,1,
1,1,,1,1,2,,,1
1,8,5,3,2,2,1,,
3,6,6,1,,5,2,1,3
5,8,2,1,5,1,2,3,2
9,4,3,6,15,9,1,4,3
3,1,4,1,2,3,1,1,3
2,2,3,,1,3,1,3,1
5,5,4,3,2,1,1,1,
3,2,2,4,2,3,,,2
14,11,10,3,9,3,10,3,2
5,11,10,6,5,3,1,1,3
1,1,,,,,,,
,1,1,,2,,,,
,,,,,,1,2,
,,,,,,,1,
,,,,,,1,,
,,,,,1,1,,
2,,,,,1,,1,
,,,,,1,,2,1
,,,2,2,4,2,,1
,,,1,1,1,3,,
,,,,,,,2,1
,,,2,2,2,2,,
,,1,3,,,4,,4
,,,,,,1,1,1
1,,,4,1,2,2,2,3
,,,8,,5,,,
,,10,16,,,6,2,1
,20,1,,1,,,2,1
,,1,1,,2,1,,
,,,,,,,1,
,,1,2,2,3,3,1,
,,,,,1,,,1
,,,,,2,1,,
,,,,1,4,1,4,
,,,,,,1,,
,,,,,,,1,
,,,,,4,,2,1
,1,,,,,,,
,,,,,,,,1
,,2,,,1,,,
,,,,,,,,3
,,13,6,1,1,1,,1
,,7,8,1,1,,,1
,,,,3,2,,,
,1,2,2,1,1,1,1,
,,,3,1,1,,,
,,2,,1,,,,
,,1,,,,,,
,,7,8,9,2,2,2,5
,,1,8,1,2,1,,
,,4,4,1,,,,
,,1,,,1,,,
1,,,,,,,,
,,,,,2,,,
,,,,,,1,,
,,,,,3,3,6,2
,,,,,,1,,1
,,,,,1,1,,
,,,,,,,1,2
,,,,,1,3,6,4
,,,,,,,2,2
,,,,,,,,1
,,,,,,,,1
,,,,1,,,1,2
,,,,,,,,1
,1,,,,,,1,
,5,,,,,,,
,,,,,,1,,
,,,,,,1,2,
,,,,1,1,2,2,
,,,,,3,4,,
,,,,,,,4,2
,,,,,3,3,,
,,,,,4,1,2,1
,,,,,2,2,2,1
,,,,,,3,,1
,,,7,11,6,4,1,3
,,,12,2,4,3,2,1
,,,,6,,1,,2
,,,,3,9,3,4,
,,,,1,8,1,,
,,,,1,,1,,
,,,,1,,,,
,,,,,,,,3
,,,,1,8,6,,
,,1,,,15,7,1,4
,,,,,1,,,1
,,,,,1,4,,3
,,,,,2,2,2,2
,,1,,1,1,3,,1
,,1,10,11,7,12,3,2
2,3,6,,2,1,1,,1
,,,1,2,5,4,8,1
,,,,,,1,5,4
,,,,,,3,1,
,,,,,,,,1
,,,,,,,1,
1,,,,,,,,2
,1,1,,,,,,
3,5,2,,,,,,1
1,,,,,,1,,
,,,,,,,1,
,,,,,,,3,4
,,,,,,,3,2
,,,,,,1,,
,,,,,,,1,
,,,,,,,,1
,,,,,,,,2
,,,,,,,1,1
,,,,,,,,2
,,,,,,,1,1
,,,,,,3,2,
,,,,,,1,2,2
,,,,,,,1,2
,,,,,,,1,1
,,,,,,,,2
,,,,,,,,2
,,,,,,,1,1
,,,,,,,,1
,,,,,2,5,3,3
,,,,,,2,1,1
,,,,,,1,1,
,,,,,,2,2,1
,,,,,,5,1,
,,,,,,2,1,
,,,,,1,8,2,2
,,,,,,1,,
,,,,,,3,1,1
,,,,,2,,1,
,,,,,,1,,1
,,,,,,1,,
1,,,,,,,,
,,,,,,,,1
,,,,,,,1,
,,,,2,2,1,5,2
,,,,2,3,2,4,4
,,,,7,4,2,1,1
,,,,6,2,,,1
,,,,7,2,1,,
,,,,1,1,,1,3
,1,,,,,,,
1,,,,,1,,,
,,,,,,,1,
,,,,,1,,,
,,,,1,,,1,2
,,,,,,,1,
,,,,,,,,1
,1,,,,,,,
,,,,,,,1,
,,,,,,,,1
1,,,,,,,,
,,,,,,,,1
,,,,,,,,1
,,,,,,,,2
,,,,1,,,,
,,,,,,,,2
,,,,,,,,3
,,,,,,,,1
,,,,,,,1,
,,,,,,,,2
,,,,,,1,,2
,,,,,,1,,
,,,,,,,1,
,,,,,,,1,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,1,1
,,,,,,1,,
,,,1,,,,,
1,,,,,,,,
,,,,,,1,,
